"state_id","state","month","year","upi_volume_mn","volume_contribution","upi_value_cr","value_contribution","source_file","source_format","month_num","year_month","time_id"
15,"JHARKHAND",2025-08-01,2025,171.24,0.86,21569.36,0.87,"2025 aug.xlsx","old_state",8,"2025-08",29
15,"JHARKHAND",2025-09-01,2025,169.52,0.86,22201.63,0.89,"2025 sept.xlsx","old_state",9,"2025-09",30
15,"JHARKHAND",2025-10-01,2025,182.17,0.88,24168.3,0.89,"2025 oct.xlsx","old_state",10,"2025-10",31
15,"JHARKHAND",2025-11-01,2025,178.47,0.87,23547.39,0.89,"2025 nov.xlsx","old_state",11,"2025-11",32
15,"JHARKHAND",2025-12-01,2025,185.9,0.86,25154.32,0.9,"2025 dec.xlsx","old_state",12,"2025-12",33
15,"JHARKHAND",2026-01-01,2026,188.64,0.87,25461.44,0.9,"2026 jan.xlsx","old_state",1,"2026-01",34
15,"JHARKHAND",2026-02-01,2026,173.79,0.85,24133.93,0.9,"2026 feb.xlsx","old_state",2,"2026-02",35
15,"JHARKHAND",2026-03-01,2026,197.5,0.87,27024.97,0.92,"2026 mar.xlsx","new_district_total",3,"2026-03",36
15,"JHARKHAND",2026-04-01,2026,196.71,0.87,27290.39,0.92,"2026 apr.xlsx","new_district_total",4,"2026-04",37
15,"JHARKHAND",2026-05-01,2026,200.77,0.85,26643.36,0.88,"2026 may.xlsx","new_district_total",5,"2026-05",38
15,"JHARKHAND",2026-06-01,2026,191.82,0.84,24960.98,0.86,"2026 jun.xlsx","new_district_total",6,"2026-06",39
16,"KARNATAKA",2023-04-01,2023,772.62,8.72,114007.15,8.05,"2023 apr.xlsx","old_state",4,"2023-04",1
16,"KARNATAKA",2023-05-01,2023,797.62,8.47,118039.69,7.93,"2023 may.xlsx","old_state",5,"2023-05",2
16,"KARNATAKA",2023-06-01,2023,812.5,8.7,116958.14,7.93,"2023 june.xlsx","old_state",6,"2023-06",3
16,"KARNATAKA",2023-07-01,2023,870.28,8.73,122630.19,8,"2023 july.xlsx","old_state",7,"2023-07",4
16,"KARNATAKA",2023-08-01,2023,924.36,8.73,126876.33,8.05,"2023 aug.xlsx","old_state",8,"2023-08",5
16,"KARNATAKA",2023-09-01,2023,896.89,8.5,125683.26,7.96,"2023 sept.xlsx","old_state",9,"2023-09",6
16,"KARNATAKA",2023-10-01,2023,957.72,8.39,133243.89,7.77,"2023 oct.xlsx","old_state",10,"2023-10",7
16,"KARNATAKA",2023-11-01,2023,935.02,8.32,132126.57,7.59,"2023 nov.xlsx","old_state",11,"2023-11",8
16,"KARNATAKA",2023-12-01,2023,921.02,7.66,128746.92,7.06,"2023 dec.xlsx","old_state",12,"2023-12",9
16,"KARNATAKA",2024-01-01,2024,987.74,8.09,136780.78,7.43,"2024 jan.xlsx","old_state",1,"2024-01",10
16,"KARNATAKA",2024-02-01,2024,1038.59,8.58,144752.39,7.92,"2024 feb.xlsx","old_state",2,"2024-02",11
16,"KARNATAKA",2024-03-01,2024,1142.17,8.5,156929.06,7.93,"2024 mar.xlsx","old_state",3,"2024-03",12
16,"KARNATAKA",2024-04-01,2024,1095.55,8.23,153489.72,7.81,"2024 apr.xlsx","old_state",4,"2024-04",13
16,"KARNATAKA",2024-05-01,2024,1155.25,8.23,162894.87,7.97,"2024 may.xlsx","old_state",5,"2024-05",14
16,"KARNATAKA",2024-06-01,2024,1140.18,8.21,158022.89,7.87,"2024 jun.xlsx","old_state",6,"2024-06",15
16,"KARNATAKA",2024-07-01,2024,1168.35,8.09,159553.82,7.73,"2024 july.xlsx","old_state",7,"2024-07",16
16,"KARNATAKA",2024-08-01,2024,1182.92,7.91,160368.38,7.78,"2024 aug.xlsx","old_state",8,"2024-08",17
16,"KARNATAKA",2024-09-01,2024,1177.67,7.83,160384.81,7.77,"2024 sept.xlsx","old_state",9,"2024-09",18
16,"KARNATAKA",2024-10-01,2024,1233.2,7.44,170913.06,7.27,"2024 oct.xlsx","old_state",10,"2024-10",19
16,"KARNATAKA",2024-11-01,2024,1204.97,7.78,163394.2,7.58,"2024 nov.xlsx","old_state",11,"2024-11",20
16,"KARNATAKA",2024-12-01,2024,1294.78,7.74,175534.51,7.55,"2024 dec.xlsx","old_state",12,"2024-12",21
16,"KARNATAKA",2025-01-01,2025,1133.57,6.67,155521,6.62,"2025 jan.xlsx","old_state",1,"2025-01",22
16,"KARNATAKA",2025-02-01,2025,974.07,6.05,132442.52,6.03,"2025 feb.xlsx","old_state",2,"2025-02",23
16,"KARNATAKA",2025-03-01,2025,1092.86,5.97,152072.42,6.14,"2025 mar.xlsx","old_state",3,"2025-03",24
16,"KARNATAKA",2025-04-01,2025,1263.4,7.06,173465.79,7.24,"2025 apr.xlsx","old_state",4,"2025-04",25
16,"KARNATAKA",2025-05-01,2025,1443.05,7.73,200378.42,7.97,"2025 may.xlsx","old_state",5,"2025-05",26
16,"KARNATAKA",2025-06-01,2025,1000.66,5.44,134850.46,5.61,"2025 jun.xlsx","old_state",6,"2025-06",27
16,"KARNATAKA",2025-07-01,2025,1067.74,5.48,144605.61,5.76,"2025 july.xlsx","old_state",7,"2025-07",28
16,"KARNATAKA",2025-08-01,2025,1077.76,5.39,142488.77,5.73,"2025 aug.xlsx","old_state",8,"2025-08",29
16,"KARNATAKA",2025-09-01,2025,1060.37,5.4,143932.39,5.78,"2025 sept.xlsx","old_state",9,"2025-09",30
16,"KARNATAKA",2025-10-01,2025,1086.64,5.25,150900.53,5.53,"2025 oct.xlsx","old_state",10,"2025-10",31
16,"KARNATAKA",2025-11-01,2025,1105.63,5.4,150262.03,5.71,"2025 nov.xlsx","old_state",11,"2025-11",32
16,"KARNATAKA",2025-12-01,2025,1166.38,5.39,162279.52,5.8,"2025 dec.xlsx","old_state",12,"2025-12",33
16,"KARNATAKA",2026-01-01,2026,1165.05,5.37,164652.55,5.81,"2026 jan.xlsx","old_state",1,"2026-01",34
16,"KARNATAKA",2026-02-01,2026,1090.35,5.35,155422.85,5.79,"2026 feb.xlsx","old_state",2,"2026-02",35
16,"KARNATAKA",2026-03-01,2026,1181.05,5.22,171403.92,5.81,"2026 mar.xlsx","new_district_total",3,"2026-03",36
16,"KARNATAKA",2026-04-01,2026,1156.43,5.11,168657.65,5.71,"2026 apr.xlsx","new_district_total",4,"2026-04",37
16,"KARNATAKA",2026-05-01,2026,1200.76,5.1,173808.63,5.76,"2026 may.xlsx","new_district_total",5,"2026-05",38
16,"KARNATAKA",2026-06-01,2026,1175.34,5.17,166247.17,5.75,"2026 jun.xlsx","new_district_total",6,"2026-06",39
17,"KERALA",2023-04-01,2023,201.13,2.27,31243.16,2.21,"2023 apr.xlsx","old_state",4,"2023-04",1
17,"KERALA",2023-05-01,2023,219.5,2.33,34118.36,2.29,"2023 may.xlsx","old_state",5,"2023-05",2
17,"KERALA",2023-06-01,2023,215.06,2.3,32879.15,2.23,"2023 june.xlsx","old_state",6,"2023-06",3
17,"KERALA",2023-07-01,2023,224.03,2.25,33854.52,2.21,"2023 july.xlsx","old_state",7,"2023-07",4
17,"KERALA",2023-08-01,2023,249.36,2.36,37438.7,2.37,"2023 aug.xlsx","old_state",8,"2023-08",5
17,"KERALA",2023-09-01,2023,237.42,2.25,35412.25,2.24,"2023 sept.xlsx","old_state",9,"2023-09",6
17,"KERALA",2023-10-01,2023,254.32,2.23,36657.16,2.14,"2023 oct.xlsx","old_state",10,"2023-10",7
17,"KERALA",2023-11-01,2023,258.38,2.3,36759.86,2.11,"2023 nov.xlsx","old_state",11,"2023-11",8
17,"KERALA",2023-12-01,2023,273.68,2.28,39059.74,2.14,"2023 dec.xlsx","old_state",12,"2023-12",9
17,"KERALA",2024-01-01,2024,282,2.31,40654.71,2.21,"2024 jan.xlsx","old_state",1,"2024-01",10
17,"KERALA",2024-02-01,2024,287.59,2.38,40495.11,2.22,"2024 feb.xlsx","old_state",2,"2024-02",11
17,"KERALA",2024-03-01,2024,309.81,2.31,44213.71,2.23,"2024 mar.xlsx","old_state",3,"2024-03",12
17,"KERALA",2024-04-01,2024,311.31,2.34,44570.14,2.27,"2024 apr.xlsx","old_state",4,"2024-04",13
17,"KERALA",2024-05-01,2024,323.84,2.31,47360.2,2.32,"2024 may.xlsx","old_state",5,"2024-05",14
17,"KERALA",2024-06-01,2024,312.74,2.25,44455.91,2.21,"2024 jun.xlsx","old_state",6,"2024-06",15
17,"KERALA",2024-07-01,2024,315.38,2.18,44478.13,2.15,"2024 july.xlsx","old_state",7,"2024-07",16
17,"KERALA",2024-08-01,2024,328.82,2.2,45879.13,2.23,"2024 aug.xlsx","old_state",8,"2024-08",17
17,"KERALA",2024-09-01,2024,328.85,2.19,45855.58,2.22,"2024 sept.xlsx","old_state",9,"2024-09",18
17,"KERALA",2024-10-01,2024,345.6,2.08,46868.53,1.99,"2024 oct.xlsx","old_state",10,"2024-10",19
17,"KERALA",2024-11-01,2024,343.35,2.22,46483.04,2.16,"2024 nov.xlsx","old_state",11,"2024-11",20
17,"KERALA",2024-12-01,2024,369.76,2.21,50206.18,2.16,"2024 dec.xlsx","old_state",12,"2024-12",21
17,"KERALA",2025-01-01,2025,373.18,2.2,51570,2.2,"2025 jan.xlsx","old_state",1,"2025-01",22
17,"KERALA",2025-02-01,2025,329.57,2.05,45039.43,2.05,"2025 feb.xlsx","old_state",2,"2025-02",23
17,"KERALA",2025-03-01,2025,353.95,1.93,50645.7,2.04,"2025 mar.xlsx","old_state",3,"2025-03",24
17,"KERALA",2025-04-01,2025,362.28,2.02,50824.24,2.12,"2025 apr.xlsx","old_state",4,"2025-04",25
17,"KERALA",2025-05-01,2025,397.08,2.13,56646.28,2.25,"2025 may.xlsx","old_state",5,"2025-05",26
17,"KERALA",2025-06-01,2025,332.83,1.81,46102.32,1.92,"2025 jun.xlsx","old_state",6,"2025-06",27
17,"KERALA",2025-07-01,2025,369.33,1.9,51875.51,2.07,"2025 july.xlsx","old_state",7,"2025-07",28
17,"KERALA",2025-08-01,2025,399.48,2,56071.45,2.26,"2025 aug.xlsx","old_state",8,"2025-08",29
17,"KERALA",2025-09-01,2025,396.26,2.02,55742,2.24,"2025 sept.xlsx","old_state",9,"2025-09",30
17,"KERALA",2025-10-01,2025,418.45,2.02,58242.07,2.14,"2025 oct.xlsx","old_state",10,"2025-10",31
17,"KERALA",2025-11-01,2025,416.28,2.03,57144.28,2.17,"2025 nov.xlsx","old_state",11,"2025-11",32
17,"KERALA",2025-12-01,2025,451.69,2.09,62079.79,2.22,"2025 dec.xlsx","old_state",12,"2025-12",33
17,"KERALA",2026-01-01,2026,460.69,2.12,64883.42,2.29,"2026 jan.xlsx","old_state",1,"2026-01",34
17,"KERALA",2026-02-01,2026,411.92,2.02,57706.63,2.15,"2026 feb.xlsx","old_state",2,"2026-02",35
17,"KERALA",2026-03-01,2026,450.09,1.99,64044.33,2.17,"2026 mar.xlsx","new_district_total",3,"2026-03",36
17,"KERALA",2026-04-01,2026,442.12,1.95,61864.44,2.1,"2026 apr.xlsx","new_district_total",4,"2026-04",37
17,"KERALA",2026-05-01,2026,467.06,1.99,66310.71,2.2,"2026 may.xlsx","new_district_total",5,"2026-05",38
17,"KERALA",2026-06-01,2026,454.91,2,63489.63,2.2,"2026 jun.xlsx","new_district_total",6,"2026-06",39
18,"LADAKH",2023-04-01,2023,1.39,0.02,368.52,0.03,"2023 apr.xlsx","old_state",4,"2023-04",1
18,"LADAKH",2023-05-01,2023,1.72,0.02,412.84,0.03,"2023 may.xlsx","old_state",5,"2023-05",2
18,"LADAKH",2023-06-01,2023,1.81,0.02,454.94,0.03,"2023 june.xlsx","old_state",6,"2023-06",3
18,"LADAKH",2023-07-01,2023,1.94,0.02,483.88,0.03,"2023 july.xlsx","old_state",7,"2023-07",4
18,"LADAKH",2023-08-01,2023,2.05,0.02,480.89,0.03,"2023 aug.xlsx","old_state",8,"2023-08",5
18,"LADAKH",2023-09-01,2023,2.1,0.02,481.1,0.03,"2023 sept.xlsx","old_state",9,"2023-09",6
18,"LADAKH",2023-10-01,2023,2.02,0.02,468.85,0.03,"2023 oct.xlsx","old_state",10,"2023-10",7
18,"LADAKH",2023-11-01,2023,1.71,0.02,369.58,0.02,"2023 nov.xlsx","old_state",11,"2023-11",8
18,"LADAKH",2023-12-01,2023,1.74,0.01,368.7,0.02,"2023 dec.xlsx","old_state",12,"2023-12",9
18,"LADAKH",2024-01-01,2024,1.73,0.01,345.77,0.02,"2024 jan.xlsx","old_state",1,"2024-01",10
18,"LADAKH",2024-02-01,2024,1.68,0.01,339.04,0.02,"2024 feb.xlsx","old_state",2,"2024-02",11
18,"LADAKH",2024-03-01,2024,2.11,0.02,382.57,0.02,"2024 mar.xlsx","old_state",3,"2024-03",12
18,"LADAKH",2024-04-01,2024,2.7,0.02,532.87,0.03,"2024 apr.xlsx","old_state",4,"2024-04",13
18,"LADAKH",2024-05-01,2024,3.36,0.02,653.08,0.03,"2024 may.xlsx","old_state",5,"2024-05",14
18,"LADAKH",2024-06-01,2024,3.87,0.03,792.33,0.04,"2024 jun.xlsx","old_state",6,"2024-06",15
18,"LADAKH",2024-07-01,2024,3.88,0.03,770.2,0.04,"2024 july.xlsx","old_state",7,"2024-07",16
18,"LADAKH",2024-08-01,2024,3.5,0.02,705.94,0.03,"2024 aug.xlsx","old_state",8,"2024-08",17
18,"LADAKH",2024-09-01,2024,3.34,0.02,668.7,0.03,"2024 sept.xlsx","old_state",9,"2024-09",18
18,"LADAKH",2024-10-01,2024,3.21,0.02,680.84,0.03,"2024 oct.xlsx","old_state",10,"2024-10",19
18,"LADAKH",2024-11-01,2024,2.79,0.02,535.36,0.02,"2024 nov.xlsx","old_state",11,"2024-11",20
18,"LADAKH",2024-12-01,2024,2.68,0.02,517.94,0.02,"2024 dec.xlsx","old_state",12,"2024-12",21
18,"LADAKH",2025-01-01,2025,2.4,0.01,443.79,0.02,"2025 jan.xlsx","old_state",1,"2025-01",22
18,"LADAKH",2025-02-01,2025,2.16,0.01,374.76,0.02,"2025 feb.xlsx","old_state",2,"2025-02",23
18,"LADAKH",2025-03-01,2025,2.55,0.01,419.6,0.02,"2025 mar.xlsx","old_state",3,"2025-03",24
18,"LADAKH",2025-04-01,2025,3.63,0.02,651.93,0.03,"2025 apr.xlsx","old_state",4,"2025-04",25
18,"LADAKH",2025-05-01,2025,4.33,0.02,724.92,0.03,"2025 may.xlsx","old_state",5,"2025-05",26
18,"LADAKH",2025-06-01,2025,4.21,0.02,680.01,0.03,"2025 jun.xlsx","old_state",6,"2025-06",27
18,"LADAKH",2025-07-01,2025,4.68,0.02,821.56,0.03,"2025 july.xlsx","old_state",7,"2025-07",28
18,"LADAKH",2025-08-01,2025,4.48,0.02,781.31,0.03,"2025 aug.xlsx","old_state",8,"2025-08",29
18,"LADAKH",2025-09-01,2025,3.76,0.02,681.25,0.03,"2025 sept.xlsx","old_state",9,"2025-09",30
18,"LADAKH",2025-10-01,2025,3,0.01,663.27,0.02,"2025 oct.xlsx","old_state",10,"2025-10",31
18,"LADAKH",2025-11-01,2025,3.3,0.02,607.85,0.02,"2025 nov.xlsx","old_state",11,"2025-11",32
18,"LADAKH",2025-12-01,2025,3.03,0.01,554.47,0.02,"2025 dec.xlsx","old_state",12,"2025-12",33
18,"LADAKH",2026-01-01,2026,2.79,0.01,495.82,0.02,"2026 jan.xlsx","old_state",1,"2026-01",34
18,"LADAKH",2026-02-01,2026,2.55,0.01,439.87,0.02,"2026 feb.xlsx","old_state",2,"2026-02",35
18,"LADAKH",2026-03-01,2026,3.11,0.01,521.44,0.02,"2026 mar.xlsx","new_district_total",3,"2026-03",36
18,"LADAKH",2026-04-01,2026,4.14,0.02,772.55,0.03,"2026 apr.xlsx","new_district_total",4,"2026-04",37
18,"LADAKH",2026-05-01,2026,5.02,0.02,932.68,0.03,"2026 may.xlsx","new_district_total",5,"2026-05",38
18,"LADAKH",2026-06-01,2026,5.4,0.02,1015.53,0.04,"2026 jun.xlsx","new_district_total",6,"2026-06",39
19,"LAKSHADWEEP",2023-04-01,2023,0.09,0,23.34,0,"2023 apr.xlsx","old_state",4,"2023-04",1
19,"LAKSHADWEEP",2023-05-01,2023,0.08,0,21.79,0,"2023 may.xlsx","old_state",5,"2023-05",2
19,"LAKSHADWEEP",2023-06-01,2023,0.08,0,20.5,0,"2023 june.xlsx","old_state",6,"2023-06",3
19,"LAKSHADWEEP",2023-07-01,2023,0.09,0,21.03,0,"2023 july.xlsx","old_state",7,"2023-07",4
19,"LAKSHADWEEP",2023-08-01,2023,0.11,0,23.1,0,"2023 aug.xlsx","old_state",8,"2023-08",5
19,"LAKSHADWEEP",2023-09-01,2023,0.13,0,25.16,0,"2023 sept.xlsx","old_state",9,"2023-09",6
19,"LAKSHADWEEP",2023-10-01,2023,0.17,0,30.13,0,"2023 oct.xlsx","old_state",10,"2023-10",7
19,"LAKSHADWEEP",2023-11-01,2023,0.2,0,32.3,0,"2023 nov.xlsx","old_state",11,"2023-11",8
19,"LAKSHADWEEP",2023-12-01,2023,0.25,0,36.4,0,"2023 dec.xlsx","old_state",12,"2023-12",9
19,"LAKSHADWEEP",2024-01-01,2024,0.28,0,41.42,0,"2024 jan.xlsx","old_state",1,"2024-01",10
19,"LAKSHADWEEP",2024-02-01,2024,0.29,0,40.12,0,"2024 feb.xlsx","old_state",2,"2024-02",11
19,"LAKSHADWEEP",2024-03-01,2024,0.32,0,44.73,0,"2024 mar.xlsx","old_state",3,"2024-03",12
19,"LAKSHADWEEP",2024-04-01,2024,0.36,0,49.41,0,"2024 apr.xlsx","old_state",4,"2024-04",13
19,"LAKSHADWEEP",2024-05-01,2024,0.37,0,48.44,0,"2024 may.xlsx","old_state",5,"2024-05",14
19,"LAKSHADWEEP",2024-06-01,2024,0.35,0,40.58,0,"2024 jun.xlsx","old_state",6,"2024-06",15
19,"LAKSHADWEEP",2024-07-01,2024,0.35,0,39.56,0,"2024 july.xlsx","old_state",7,"2024-07",16
19,"LAKSHADWEEP",2024-08-01,2024,0.37,0,41.4,0,"2024 aug.xlsx","old_state",8,"2024-08",17
19,"LAKSHADWEEP",2024-09-01,2024,0.36,0,41.72,0,"2024 sept.xlsx","old_state",9,"2024-09",18
19,"LAKSHADWEEP",2024-10-01,2024,0.42,0,48.19,0,"2024 oct.xlsx","old_state",10,"2024-10",19
19,"LAKSHADWEEP",2024-11-01,2024,0.45,0,51.53,0,"2024 nov.xlsx","old_state",11,"2024-11",20
19,"LAKSHADWEEP",2024-12-01,2024,0.5,0,55.51,0,"2024 dec.xlsx","old_state",12,"2024-12",21
19,"LAKSHADWEEP",2025-01-01,2025,0.54,0,62.42,0,"2025 jan.xlsx","old_state",1,"2025-01",22
19,"LAKSHADWEEP",2025-02-01,2025,0.48,0,55.1,0,"2025 feb.xlsx","old_state",2,"2025-02",23
19,"LAKSHADWEEP",2025-03-01,2025,0.52,0,64.59,0,"2025 mar.xlsx","old_state",3,"2025-03",24
19,"LAKSHADWEEP",2025-04-01,2025,0.5,0,60.39,0,"2025 apr.xlsx","old_state",4,"2025-04",25
19,"LAKSHADWEEP",2025-05-01,2025,0.52,0,59.61,0,"2025 may.xlsx","old_state",5,"2025-05",26
19,"LAKSHADWEEP",2025-06-01,2025,0.49,0,47.78,0,"2025 jun.xlsx","old_state",6,"2025-06",27
19,"LAKSHADWEEP",2025-07-01,2025,0.54,0,53.09,0,"2025 july.xlsx","old_state",7,"2025-07",28
19,"LAKSHADWEEP",2025-08-01,2025,0.56,0,55.68,0,"2025 aug.xlsx","old_state",8,"2025-08",29
19,"LAKSHADWEEP",2025-09-01,2025,0.55,0,57.82,0,"2025 sept.xlsx","old_state",9,"2025-09",30
19,"LAKSHADWEEP",2025-10-01,2025,0.6,0,64.14,0,"2025 oct.xlsx","old_state",10,"2025-10",31
19,"LAKSHADWEEP",2025-11-01,2025,0.64,0,68.1,0,"2025 nov.xlsx","old_state",11,"2025-11",32
19,"LAKSHADWEEP",2025-12-01,2025,0.69,0,73.3,0,"2025 dec.xlsx","old_state",12,"2025-12",33
19,"LAKSHADWEEP",2026-01-01,2026,0.71,0,78.77,0,"2026 jan.xlsx","old_state",1,"2026-01",34
19,"LAKSHADWEEP",2026-02-01,2026,0.63,0,72.29,0,"2026 feb.xlsx","old_state",2,"2026-02",35
19,"LAKSHADWEEP",2026-03-01,2026,0.74,0,88.11,0,"2026 mar.xlsx","new_district_total",3,"2026-03",36
19,"LAKSHADWEEP",2026-04-01,2026,0.71,0,85.42,0,"2026 apr.xlsx","new_district_total",4,"2026-04",37
19,"LAKSHADWEEP",2026-05-01,2026,0.72,0,82.02,0,"2026 may.xlsx","new_district_total",5,"2026-05",38
19,"LAKSHADWEEP",2026-06-01,2026,0.69,0,69.98,0,"2026 jun.xlsx","new_district_total",6,"2026-06",39
20,"MADHYA PRADESH",2023-04-01,2023,375.53,4.24,56076.31,3.96,"2023 apr.xlsx","old_state",4,"2023-04",1
20,"MADHYA PRADESH",2023-05-01,2023,397.53,4.22,59740.76,4.01,"2023 may.xlsx","old_state",5,"2023-05",2
20,"MADHYA PRADESH",2023-06-01,2023,427.33,4.58,63711.04,4.32,"2023 june.xlsx","old_state",6,"2023-06",3
20,"MADHYA PRADESH",2023-07-01,2023,471.51,4.73,66620.88,4.34,"2023 july.xlsx","old_state",7,"2023-07",4
20,"MADHYA PRADESH",2023-08-01,2023,502.8,4.75,67895.74,4.31,"2023 aug.xlsx","old_state",8,"2023-08",5
20,"MADHYA PRADESH",2023-09-01,2023,512.81,4.86,69250.13,4.39,"2023 sept.xlsx","old_state",9,"2023-09",6
20,"MADHYA PRADESH",2023-10-01,2023,588.01,5.15,81040.7,4.72,"2023 oct.xlsx","old_state",10,"2023-10",7
20,"MADHYA PRADESH",2023-11-01,2023,510.51,4.54,72171.99,4.15,"2023 nov.xlsx","old_state",11,"2023-11",8
20,"MADHYA PRADESH",2023-12-01,2023,384.08,3.2,53739.43,2.95,"2023 dec.xlsx","old_state",12,"2023-12",9
20,"MADHYA PRADESH",2024-01-01,2024,451.9,3.7,62297.59,3.38,"2024 jan.xlsx","old_state",1,"2024-01",10
20,"MADHYA PRADESH",2024-02-01,2024,493.37,4.08,68550.32,3.75,"2024 feb.xlsx","old_state",2,"2024-02",11
20,"MADHYA PRADESH",2024-03-01,2024,575.54,4.28,76913.9,3.89,"2024 mar.xlsx","old_state",3,"2024-03",12
20,"MADHYA PRADESH",2024-04-01,2024,581.87,4.37,80171.32,4.08,"2024 apr.xlsx","old_state",4,"2024-04",13
20,"MADHYA PRADESH",2024-05-01,2024,600.07,4.28,80623.19,3.94,"2024 may.xlsx","old_state",5,"2024-05",14
20,"MADHYA PRADESH",2024-06-01,2024,567.43,4.09,75744.52,3.77,"2024 jun.xlsx","old_state",6,"2024-06",15
20,"MADHYA PRADESH",2024-07-01,2024,577.98,4,75482.42,3.66,"2024 july.xlsx","old_state",7,"2024-07",16
20,"MADHYA PRADESH",2024-08-01,2024,558.88,3.74,70795.32,3.44,"2024 aug.xlsx","old_state",8,"2024-08",17
20,"MADHYA PRADESH",2024-09-01,2024,530.34,3.53,67023.14,3.25,"2024 sept.xlsx","old_state",9,"2024-09",18
20,"MADHYA PRADESH",2024-10-01,2024,571.11,3.44,76062.12,3.24,"2024 oct.xlsx","old_state",10,"2024-10",19
20,"MADHYA PRADESH",2024-11-01,2024,534.77,3.45,71168.69,3.3,"2024 nov.xlsx","old_state",11,"2024-11",20
20,"MADHYA PRADESH",2024-12-01,2024,576.28,3.44,76689.59,3.3,"2024 dec.xlsx","old_state",12,"2024-12",21
20,"MADHYA PRADESH",2025-01-01,2025,476.41,2.8,65025.01,2.77,"2025 jan.xlsx","old_state",1,"2025-01",22
20,"MADHYA PRADESH",2025-02-01,2025,389.67,2.42,53550.1,2.44,"2025 feb.xlsx","old_state",2,"2025-02",23
20,"MADHYA PRADESH",2025-03-01,2025,427.85,2.34,58146.44,2.35,"2025 mar.xlsx","old_state",3,"2025-03",24
20,"MADHYA PRADESH",2025-04-01,2025,575.99,3.22,77961.24,3.26,"2025 apr.xlsx","old_state",4,"2025-04",25
20,"MADHYA PRADESH",2025-05-01,2025,688.25,3.68,92795.08,3.69,"2025 may.xlsx","old_state",5,"2025-05",26
20,"MADHYA PRADESH",2025-06-01,2025,386.82,2.1,52055.1,2.17,"2025 jun.xlsx","old_state",6,"2025-06",27
20,"MADHYA PRADESH",2025-07-01,2025,420.83,2.16,55546.05,2.21,"2025 july.xlsx","old_state",7,"2025-07",28
20,"MADHYA PRADESH",2025-08-01,2025,436.1,2.18,55552.05,2.24,"2025 aug.xlsx","old_state",8,"2025-08",29
20,"MADHYA PRADESH",2025-09-01,2025,420.54,2.14,54092.94,2.17,"2025 sept.xlsx","old_state",9,"2025-09",30
20,"MADHYA PRADESH",2025-10-01,2025,451.87,2.18,61257.18,2.25,"2025 oct.xlsx","old_state",10,"2025-10",31
20,"MADHYA PRADESH",2025-11-01,2025,444.92,2.17,59792.96,2.27,"2025 nov.xlsx","old_state",11,"2025-11",32
20,"MADHYA PRADESH",2025-12-01,2025,468.42,2.17,64115.4,2.29,"2025 dec.xlsx","old_state",12,"2025-12",33
20,"MADHYA PRADESH",2026-01-01,2026,475.09,2.19,65429.2,2.31,"2026 jan.xlsx","old_state",1,"2026-01",34
20,"MADHYA PRADESH",2026-02-01,2026,444.29,2.18,60937.99,2.27,"2026 feb.xlsx","old_state",2,"2026-02",35
20,"MADHYA PRADESH",2026-03-01,2026,482.43,2.13,65422.5,2.22,"2026 mar.xlsx","new_district_total",3,"2026-03",36
20,"MADHYA PRADESH",2026-04-01,2026,477.06,2.11,65436.38,2.22,"2026 apr.xlsx","new_district_total",4,"2026-04",37
20,"MADHYA PRADESH",2026-05-01,2026,489.25,2.08,67625.43,2.24,"2026 may.xlsx","new_district_total",5,"2026-05",38
20,"MADHYA PRADESH",2026-06-01,2026,479.06,2.11,66758.42,2.31,"2026 jun.xlsx","new_district_total",6,"2026-06",39
21,"MAHARASHTRA",2023-04-01,2023,1859.79,20.98,260344.8,18.39,"2023 apr.xlsx","old_state",4,"2023-04",1
21,"MAHARASHTRA",2023-05-01,2023,1859.62,19.75,258141.08,17.33,"2023 may.xlsx","old_state",5,"2023-05",2
21,"MAHARASHTRA",2023-06-01,2023,1958.64,20.98,274244.34,18.59,"2023 june.xlsx","old_state",6,"2023-06",3
21,"MAHARASHTRA",2023-07-01,2023,2034.12,20.41,278351.31,18.15,"2023 july.xlsx","old_state",7,"2023-07",4
21,"MAHARASHTRA",2023-08-01,2023,2119.31,20.02,282946.53,17.95,"2023 aug.xlsx","old_state",8,"2023-08",5
21,"MAHARASHTRA",2023-09-01,2023,2156.02,20.43,286792.45,18.16,"2023 sept.xlsx","old_state",9,"2023-09",6
21,"MAHARASHTRA",2023-10-01,2023,2225.55,19.51,297168.32,17.32,"2023 oct.xlsx","old_state",10,"2023-10",7
21,"MAHARASHTRA",2023-11-01,2023,2083.44,18.54,289387.43,16.63,"2023 nov.xlsx","old_state",11,"2023-11",8
21,"MAHARASHTRA",2023-12-01,2023,1746.49,14.53,229753.56,12.6,"2023 dec.xlsx","old_state",12,"2023-12",9
21,"MAHARASHTRA",2024-01-01,2024,1729.3,14.17,230102.34,12.5,"2024 jan.xlsx","old_state",1,"2024-01",10
21,"MAHARASHTRA",2024-02-01,2024,1738.47,14.36,231170.06,12.65,"2024 feb.xlsx","old_state",2,"2024-02",11
21,"MAHARASHTRA",2024-03-01,2024,1826.53,13.59,250484.52,12.66,"2024 mar.xlsx","old_state",3,"2024-03",12
21,"MAHARASHTRA",2024-04-01,2024,1779.25,13.37,245463.14,12.5,"2024 apr.xlsx","old_state",4,"2024-04",13
